FIRE_NAME,FIRE_YEAR,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
CORDOVA,2001,720.0,E,36.8486,-106.977,NM
SAN LUIS                 ,2001,200.0,D,37.07888888,-121.07888888,CA
33                       ,2001,100.0,D,37.12305555,-121.02388888,CA
CRANE                    ,2001,900.0,E,37.39694444,-120.54888888,CA
LOS CERRITOS             ,2001,150.0,D,37.55805555,-120.49,CA
41                       ,2001,120.0,D,37.11888888,-119.74,CA
CHAVIRA                  ,2001,120.0,D,36.96,-119.90305555,CA
MC NAMMARA               ,2001,700.0,E,37.22194444,-120.47888888,CA
MCCABE                   ,2001,250.0,D,37.02111111,-121.04388888,CA
PACHECO                  ,2001,1550.0,F,37.09388888,-121.22611111,CA
ROBINSON                 ,2001,120.0,D,37.49888888,-120.385,CA
GUAD1,2001,478.0,E,32.13147,-104.561,NM
PIT                      ,2001,100.0,D,36.96,-119.50194444,CA
FKU 9063                 ,2001,100.0,D,36.63888888,-120.325,CA
SAN BENITO CATTLE CO     ,2001,580.0,E,36.745,-121.21,CA
HWY 25                   ,2001,150.0,D,36.94805555,-121.48194444,CA
"DISTRICT 2, RIDGECREST",2001,1230.0,F,35.816667,-83.635833,TN
IMPACT,2001,500.0,E,31.133056,-89.110556,MS
70,2001,1711.0,F,39.833611,-121.4175,CA
NORTH COPPEI,2001,4810.0,F,46.190278,-118.067778,WA
POE,2001,8333.0,G,39.691667,-121.458333,CA
NORTH STENTOFT,2001,880.0,E,48.666667,-105.25,MT
RED FIRE,2001,375.0,E,39.99,-111.415278,UT
SANDY,2001,1282.0,F,41.783333,-112.583333,UT
WEIGEN,2001,867.0,E,45.917778,-109.745,MT
THIOKOL,2001,3000.0,F,41.666667,-112.416667,UT
GREEN,2001,2400.0,F,34.867778,-117.663056,CA
ADDISON,2001,495.0,E,44.55561111,-67.68680556,ME
,2001,236.1,D,43.60986111,-70.24155556,ME
DUNDERBURG MT. FIRE,2001,185.0,D,41.259279,-74.010959,NY
CRANE                    ,2001,330.0,E,37.41194444,-120.53,CA
LAPOSTA,2001,222.0,D,37.1586,-107.8834,CO
HILLBILLY,2001,1475.0,F,63.9938,-146.5093,AK
S FORK 3,2001,252.0,D,64.7621,-146.488,AK
TURKEYWELL,2001,1254.0,F,33.0976,-105.4544,NM
TRAPNSKEET,2001,390.0,E,33.2834,-105.7339,NM
UPRPERALTA,2001,245.0,D,34.832,-106.5481,NM
AMERICAN,2001,200.0,D,32.825,-114.5925,CA
BARD,2001,572.0,E,34.8133,-114.5805,CA
BATES,2001,200.0,D,33.2834,-112.0007,AZ
HOURET                   ,2001,100.0,D,37.645,-120.49111111,CA
CALVA,2001,220.0,D,33.1839,-110.1862,AZ
JUNCTION,2001,135.0,D,33.2334,-109.534,AZ
RODEO,2001,1500.0,F,33.4003,-110.0015,AZ
RUNAWAY,2001,157.0,D,35.8508,-113.0349,AZ
1983,2001,175.0,D,35.618,-113.1519,AZ
PAPOOSE,2001,150.0,D,42.133,-116.0693,ID
UINTAH,2001,100.0,D,40.2666,-109.8507,UT
CUCH,2001,266.0,D,40.4166,-109.9174,UT
WATERTANK,2001,354.0,E,40.4666,-109.934,UT
DEVILSCAN1,2001,247.0,D,35.5549,-101.76449,TX
MCBRIDE#1,2001,160.0,D,35.55,-101.7408,TX
MOODY RNCH,2001,100.0,D,29.23021,-100.67295,TX
WINTER RID,2001,110.4,D,63.8329,-145.9112,AK
S FORK 2,2001,368.9,E,64.7438,-146.4752,AK
KILIOVILIK,2001,100.0,D,66.5661,-157.5194,AK
KUPARUK RI,2001,844.7,E,69.0263,-149.5637,AK
FISH CREEK,2001,84730.0,G,64.3329,-148.9524,AK
SURVEY LIN,2001,112112.0,G,64.6618,-148.2055,AK
TRACTOR TR,2001,3256.8,F,64.3426,-147.614,AK
EDDYCREEK,2001,1793.0,F,64.2494,-157.5858,AK
ZIMMERMAN,2001,504.0,E,67.1996,-147.2527,AK
MYSTERY H,2001,697.0,E,60.5661,-150.2188,AK
DULUTH,2001,2110.0,F,63.7424,-146.0029,AK
,2001,2000.0,F,37.965,-82.6131,KY
,2001,200.0,D,37.6914,-82.9492,KY
,2001,850.0,E,37.7775,-82.9256,KY
SCHOOLHOUSE HOLLOW,2001,195.0,D,37.86367131,-82.37925901,WV
LITTLE DARK,2001,247.0,D,37.90321215,-81.90336528,WV
BRUSHY FK/4 POLE,2001,290.0,D,37.54884295,-81.88119584,WV
DICK FORK,2001,754.0,E,38.14877442,-82.10311512,WV
LICK CREEK,2001,119.0,D,37.67467421,-82.20705882,WV
MILL BRANCH,2001,265.0,D,37.80625716,-82.29476778,WV
JAMES CREEK,2001,1940.0,F,37.92732617,-81.59915142,WV
ROBINSON CREEK,2001,121.0,D,38.01899794,-81.71779929,WV
BIG & LITTLE JERRELLS CK.,2001,1125.0,F,37.99647835,-81.63080596,WV
ABBOTTS BRANCH,2001,173.0,D,37.9988152,-81.39723727,WV
LYNN,2001,397.0,E,37.5953782,-82.15025022,WV
SYCAMORE FLORK,2001,102.0,D,39.4113654,-80.56048605,WV
TIPTON RAN,2001,2031.2,F,40.7318,-117.4571,NV
ADELAIDE,2001,486.0,E,40.793,-117.4243,NV
VALMY 2,2001,254.0,D,40.9496,-117.2179,NV
BUTTE,2001,132.0,D,41.0313,-117.4837,NV
STANDARD,2001,1280.0,F,40.511,-118.2324,NV
IMALY SUMT,2001,655.1,E,40.7846,-118.5027,NV
JIM'S BRANCH,2001,767.0,E,37.97871777,-82.21741915,WV
GRANITE,2001,483.6,E,40.2563,-119.1363,NV
BREEDEN CK,2001,338.0,E,37.90736296,-82.27966883,WV
MAT RICE BRANCH,2001,240.0,D,38.05123044,-82.3858374,WV
RANDY,2001,139.6,D,41.4952,-117.2448,NV
GOOSEBERRY,2001,3037.0,F,40.1507,-117.5418,NV
KALWIES,2001,100.0,D,61.35633,-150.0382,AK
,2001,100.0,D,60.75388,-155.1479,AK
RED FOX,2001,150.0,D,63.37247,-143.0455,AK
SOUTH FORK,2001,150.0,D,64.76228,-146.4998,AK
JAMES CK.,2001,268.0,D,37.93104614,-81.58347849,WV
WHITE OAK BR.,2001,813.0,E,37.57058316,-81.85171558,WV
LAUREL BRANCH,2001,351.0,E,37.74024913,-81.92783695,WV
HARRYS BRANCH,2001,338.0,E,37.6363275,-81.84772798,WV
TRACE BRANCH/MILL CREEK,2001,168.0,D,38.09852574,-82.53093711,WV
BROWNS BRANCH,2001,125.0,D,38.11757465,-81.81499991,WV
SAND LICK CREEK,2001,883.0,E,37.68191953,-81.89838392,WV
ROUND BOTTOM,2001,569.0,E,38.14423903,-81.69500238,WV
BROWNS BR.,2001,174.0,D,38.02828267,-82.13678575,WV
VANCE/SPRY BRANCH,2001,676.0,E,38.03014444,-82.23193116,WV
SYCAMORE BRANCH,2001,145.0,D,37.9052787,-81.90067194,WV
HARRYS BRANCH,2001,206.0,D,37.63011235,-81.85467242,WV
COPPERAS MINE,2001,218.0,D,37.82746446,-82.11986918,WV
JORDANMEAD,2001,347.4,E,41.8449,-117.9993,NV
,2001,125.0,D,36.115,-84.2333,TN
,2001,338.0,E,36.4383,-84.19,TN
,2001,210.0,D,35.41,-85.73,TN
,2001,332.0,E,35.3017,-85.8033,TN
,2001,1560.0,F,35.3067,-85.6367,TN
VIRGINRIVE,2001,180.0,D,36.748,-114.1939,NV
,2001,215.0,D,35.2833,-85.6333,TN
TUNNEL,2001,750.0,E,38.315,-114.3825,NV
MAVERICK,2001,300.0,E,39.9866,-115.3475,NV
30MILE2,2001,110.0,D,39.2927,-115.225,NV
,2001,204.0,D,35.3733,-85.615,TN
MISTY,2001,250.0,D,39.4997,-115.1836,NV
REPEATER,2001,992.0,E,39.3083,-115.0892,NV
ROBISONWEL,2001,1895.0,F,39.8752,-115.267,NV
,2001,100.0,D,30.5986,-90.7278,LA
,2001,160.0,D,31.0189,-92.8878,LA
,2001,110.0,D,30.4242,-93.5289,LA
,2001,150.0,D,30.4828,-93.6308,LA
,2001,117.0,D,31.935,-92.5772,LA
,2001,100.0,D,31.0183,-92.7844,LA
BULLWACK,2001,127.0,D,38.7797,-114.8661,NV
,2001,600.0,E,36.0667,-84.3333,TN
,2001,118.0,D,35.3683,-85.5883,TN
,2001,395.0,E,35.035,-85.4483,TN
,2001,730.0,E,36.58,-84.0617,TN
,2001,262.0,D,35.1017,-84.8917,TN
,2001,143.0,D,35.4967,-85.9617,TN
,2001,117.0,D,35.365,-85.7633,TN
,2001,227.0,D,35.0,-85.4833,TN
,2001,262.0,D,35.5017,-85.1717,TN
,2001,276.0,D,35.41,-85.4967,TN
,2001,105.0,D,35.4367,-84.7267,TN
,2001,296.0,D,35.3967,-85.5783,TN
,2001,355.0,E,35.3783,-84.9317,TN
,2001,120.0,D,35.35,-85.1667,TN
,2001,115.0,D,35.2967,-84.64,TN
,2001,105.0,D,35.2817,-84.7,TN
,2001,127.0,D,35.3467,-85.5783,TN
,2001,297.0,D,35.3717,-85.5317,TN
,2001,176.0,D,35.3567,-85.5083,TN
,2001,130.0,D,35.415,-85.6517,TN
,2001,296.0,D,35.365,-85.7417,TN
,2001,130.0,D,35.5683,-85.485,TN
,2001,800.0,E,30.3506,-89.9817,LA
DRY MTN,2001,2437.2,F,40.7496,-119.1107,NV
SAND PASS,2001,468.4,E,41.1566,-117.5912,NV
,2001,100.0,D,36.7622,-94.6344,OK
,2001,200.0,D,35.7183,-94.7633,OK
,2001,300.0,E,36.3728,-94.7642,OK
,2001,180.0,D,36.3728,-94.7642,OK
,2001,170.0,D,36.3289,-94.9436,OK
,2001,380.0,E,36.3147,-94.7467,OK
,2001,215.0,D,36.4017,-94.7464,OK
,2001,310.0,E,36.3003,-94.8719,OK
,2001,110.0,D,35.7325,-94.6214,OK
,2001,288.0,D,36.2667,-84.8083,TN
FY2001-WAYNE-064,2001,113.0,D,31.3951,-81.7765,GA
FY2001-WAYNE-063,2001,201.0,D,31.4466,-81.8964,GA
BLOOMINGROSE,2001,1021.0,F,38.139925,-81.64224079,WV
LEEWOOD,2001,554.0,E,38.07036582,-81.44791236,WV
ALESHIRE BRANCH/DENT FORK,2001,205.0,D,37.96599477,-81.89511767,WV
BUCKS FORK,2001,180.0,D,37.95636359,-82.12172122,WV
BUCKS FORK,2001,880.0,E,37.95446455,-82.13459985,WV
FRANCES CK/SANDLICK,2001,450.0,E,37.99647784,-82.18334156,WV
FY2001-WORTH-048,2001,111.0,D,31.6529,-83.9955,GA
FRANCES CREEK,2001,291.0,D,38.00012053,-82.21845629,WV
,2001,110.0,D,36.3583,-94.7286,OK
,2001,205.0,D,36.0094,-94.735,OK
,2001,250.0,D,36.1108,-94.7528,OK
GREEN BRANCH,2001,280.0,D,37.72061634,-81.84926635,WV
ROACH BRANCH,2001,200.0,D,37.96130979,-81.70848334,WV
,2001,250.0,D,36.2567,-95.0147,OK
LONG BR,2001,101.0,D,37.98702803,-81.41502976,WV
DEVON,2001,230.0,D,37.53540224,-82.04389836,WV
,2001,774.0,E,36.3147,-94.7286,OK
,2001,600.0,E,36.3439,-94.6569,OK
,2001,660.0,E,36.0094,-94.6994,OK
,2001,210.0,D,36.3583,-94.7467,OK
,2001,240.0,D,35.7328,-94.4969,OK
,2001,130.0,D,36.4017,-94.7644,OK
MATE CREEK,2001,785.0,E,37.6051611,-82.0298957,WV
,2001,400.0,E,36.3872,-94.7822,OK
BURNWELL,2001,729.0,E,38.0343491,-81.3820229,WV
,2001,560.0,E,35.5878,-94.4667,OK
CANEY BRANCH,2001,565.0,E,37.75057697,-82.22136712,WV
,2001,240.0,D,36.7331,-94.6886,OK
,2001,160.0,D,35.7328,-94.5147,OK
KRUM,2001,12084.0,G,41.0177,-117.7685,NV
FY2001-WARE-138,2001,172.0,D,31.4468,-82.5177,GA
,2001,280.0,D,36.2583,-84.28,TN
,2001,100.0,D,35.7083,-83.8667,TN
,2001,100.0,D,35.7483,-84.485,TN
,2001,100.0,D,36.0867,-84.7617,TN
,2001,220.0,D,36.0883,-84.75,TN
,2001,3200.0,F,35.585,-84.0183,TN
,2001,100.0,D,35.7233,-83.73,TN
,2001,200.0,D,36.17,-84.3433,TN
400,2001,100.0,D,40.6021,-118.0368,NV
,2001,100.0,D,36.475,-84.18,TN
CLEAR CRK,2001,53317.0,G,39.6727,-116.0301,NV
KUMIVA,2001,2154.0,F,40.4774,-119.2268,NV
GOLDEN EAG,2001,3099.0,F,40.8588,-118.1849,NV
BARBER,2001,100.0,D,40.4099,-117.919,NV
WILLOWTREE,2001,5602.6,G,40.6157,-117.9343,NV
LAMBERTRD,2001,4745.0,F,41.0835,-117.5915,NV
PEDROLI,2001,726.0,E,41.0024,-117.6665,NV
SPAULDING,2001,75137.0,G,40.6157,-117.9346,NV
BULL BASIN,2001,1859.4,F,40.463,-119.5616,NV
PERU,2001,1500.0,F,40.428,-118.1793,NV
FY2001-WARE-137,2001,1476.6,F,31.4296,-82.2973,GA
,2001,300.0,E,36.1383,-84.4,TN
FY2001-BRANTLEY-111,2001,588.0,E,31.0181,-82.1381,GA
,2001,110.0,D,35.4983,-84.2567,TN
FY2001-TELFAIR-046,2001,100.35,D,31.8583,-82.8001,GA
FY2001-SEMINOLE-053,2001,100.28,D,30.8476,-84.8319,GA
,2001,125.0,D,36.2917,-84.2583,TN
,2001,300.0,E,36.0767,-84.3783,TN
FY2001-LONG-056,2001,171.0,D,31.6865,-81.7344,GA
,2001,100.0,D,36.25,-84.3433,TN
FY2001-FLOYD-068,2001,107.0,D,34.1559,-85.046,GA
FY2001-BRANTLEY-091,2001,635.0,E,31.0353,-82.1181,GA
FY2001-FLOYD-036,2001,174.0,D,34.2759,-85.3575,GA
,2001,140.0,D,35.4733,-84.2333,TN
,2001,150.0,D,35.3433,-84.2217,TN
,2001,125.0,D,36.575,-83.7483,TN
FY2001-CLINCH-044,2001,2681.0,F,31.1384,-82.8968,GA
,2001,150.0,D,36.54,-83.9217,TN
FY2001-CHATTOOGA-062,2001,125.84,D,34.5674,-85.4861,GA
FY2001-BURKE-037,2001,107.0,D,33.0235,-81.6644,GA
,2001,125.0,D,36.17,-84.3917,TN
,2001,100.0,D,36.17,-84.1983,TN
BUTTE,2001,4506.0,F,40.0274,-115.122,NV
PLUTO,2001,298.0,D,39.7472,-114.8725,NV
JAKES,2001,200.0,D,39.0549,-115.0025,NV
NEPTUNE,2001,1716.0,F,40.6274,-114.6936,NV
W PEQUOPS,2001,3496.7,F,41.1841,-114.6356,NV
TWIN BUTTE,2001,200.0,D,41.2341,-115.2803,NV
CABIN CREEK,2001,2084.0,F,47.23861111,-112.94888889,MT
BRIDGE,2001,235.0,D,30.12,-85.02694444,FL
SPOT,2001,2983.0,F,30.03694444,-84.895,FL
DEER CREEK,2001,126.0,D,38.9,-108.22861111,CO
CALLAN DRAW,2001,122.0,D,38.07388889,-108.37083333,CO
DOUBLE MTN,2001,4500.0,F,41.4544,-115.6842,NV
ALMONT,2001,182.0,D,38.64583333,-106.85277778,CO
TIMBERED BRANCH,2001,141.0,D,35.945,-81.78666667,NC
ELLS BRANCH,2001,484.0,E,37.28388889,-83.76805556,KY
ADLER,2001,150.0,D,33.31805556,-107.90055556,NM
CEASE,2001,2000.0,F,33.53472222,-107.85138889,NM
LONG FORK,2001,150.0,D,37.16833333,-83.63555556,KY
COOL SPRINGS,2001,687.0,E,37.03472222,-83.80055556,KY
FEALTY GAP,2001,1291.0,F,37.33555556,-83.68472222,KY
CRADLEBOW,2001,288.0,D,37.23472222,-83.685,KY
ANDERSON,2001,385.0,E,44.16527778,-111.40527778,ID
ALPINE II,2001,475.0,E,43.14861111,-111.06444444,ID
METROPOLIS,2001,1142.0,F,41.2333,-115.0009,NV
ISOLATED,2001,14032.0,G,41.2666,-115.3176,NV
SHEEP,2001,83723.0,G,40.8116,-116.8443,NV
RODEO CRK,2001,5542.0,G,40.908,-116.4926,NV
DELANO,2001,3793.7,F,41.7502,-114.2678,NV
MM 367,2001,578.7,E,40.9977,-114.627,NV
STAG,2001,19578.0,G,41.3288,-115.4701,NV
TABOR CRK,2001,7004.7,G,41.4074,-115.0678,NV
MUDSPRINGS,2001,546.2,E,41.1019,-116.5201,NV
W LITL HUM,2001,1672.5,F,41.3877,-116.9026,NV
BISHOP,2001,2898.0,F,41.2352,-114.8842,NV
N VALMY,2001,510.0,E,40.9832,-116.9843,NV
BOB FLAT,2001,581.5,E,40.6838,-116.439,NV
W BULLION,2001,336.7,E,40.7513,-115.7926,NV
DELANO,2001,295.5,D,41.6333,-114.3034,NV
W DOCLEWIS,2001,159.8,D,40.7019,-115.8084,NV
MAGGIE CR,2001,11455.0,G,40.8332,-116.1676,NV
UPP CLOVER,2001,1992.8,F,41.1733,-114.1564,NV
WINECUP,2001,9362.6,G,41.3202,-114.782,NV
BUCKHORN,2001,754.0,E,40.2144,-116.3437,NV
MOTE,2001,255.0,D,41.0024,-115.9931,NV
DEE GOLD,2001,316.2,E,41.0366,-116.4237,NV
CLEAR CREEK,2001,135.0,D,35.78555556,-82.18527778,NC
CRANE CREEK,2001,3406.0,F,37.25138889,-83.71777778,KY
BSFMU17,2001,230.0,D,41.71833333,-120.55055556,CA
,2001,350.0,E,27.8128,-81.2272,FL
,2001,200.0,D,37.3947,-82.4569,KY
POWERLINE,2001,1200.0,F,28.0778,-81.4067,FL
WHITE,2001,185.0,D,38.25055556,-120.0625,CA
PINE,2001,7400.0,G,34.29972222,-111.79444444,AZ
MARTIS,2001,14500.0,G,38.7725,-119.79777778,CA
CANYON,2001,210.0,D,41.51888889,-120.22194444,CA
BELL,2001,2977.0,F,41.69527778,-120.99611111,CA
MIAMI CANAL FIRE,2001,500.0,E,26.3986,-80.8569,FL
,2001,2500.0,F,26.3686,-80.7294,FL
KELLOGG,2001,185.0,D,41.94555556,-120.80916667,CA
ROCK,2001,1313.0,F,41.8875,-120.86722222,CA
DEER,2001,138.0,D,41.57944444,-121.16972222,CA
,2001,100.0,D,26.8483,-80.4261,FL
,2001,200.0,D,26.8483,-80.4425,FL
PORCUPINE BAY,2001,451.1,E,47.82985,-118.15496,WA
,2001,120.0,D,48.6562,-119.29489,WA
TORY ISLAND FIRE,2001,800.0,E,25.7719,-80.7053,FL
BRANCH,2001,490.0,E,36.86361111,-93.06166667,MO
BSFMU31,2001,671.0,E,41.69527778,-120.57166667,CA
AIRPORT,2001,300.0,E,28.1506,-81.6483,FL
BALLS BRANCH,2001,158.0,D,37.06861111,-83.78527778,KY
CRIB,2001,314.0,E,37.28472222,-83.73472222,KY
INDIAN GRAVE,2001,410.0,E,36.98388889,-83.61861111,KY
ELISHA FORK,2001,436.0,E,37.10166667,-83.46777778,KY
MERTZ,2001,542.0,E,37.03555556,-83.46861111,KY
MUD LICK 2,2001,150.0,D,37.26805556,-83.48333333,KY
EXPERIMENTAL STATION,2001,150.0,D,28.1211,-81.6983,FL
PANCO WOLF BRANCH,2001,569.0,E,37.25194444,-83.50138889,KY
RED BONE,2001,150.0,D,27.8575,-81.3583,FL
PANCO OTTER BRANCH,2001,1175.0,F,37.26666667,-83.53333333,KY
BLUE,2001,34319.0,G,41.15944444,-120.31166667,CA
SHIELDS SWWA,2001,160.0,D,41.40138889,-120.23916667,CA
BSFMU34,2001,110.0,D,41.84388889,-120.53888889,CA
,2001,150.0,D,27.7264,-81.8014,FL
,2001,442.0,E,28.2519,-81.7647,FL
DEAD RIVER,2001,1500.0,F,28.0636,-81.3739,FL
WELCOME COMMAND,2001,1175.0,F,27.7553,-81.8831,FL
GET AWAY,2001,450.0,E,27.5658,-81.8175,FL
WHOOPFLAREA,2001,100.0,D,37.26916667,-83.55166667,KY
HOT LAKE,2001,71934.4,G,41.1132,-116.7179,NV
COYOTE,2001,11675.2,G,41.0713,-116.1962,NV
BAILEY,2001,1201.1,F,40.4438,-116.0834,NV
,2001,340.0,E,35.2667,-85.7,TN
,2001,178.0,D,36.4267,-85.7217,TN
VICTOR ROAD,2001,352.0,E,30.5478,-85.6458,FL
DUMA JACK FIRE,2001,672.5,E,30.4744,-85.5739,FL
,2001,250.0,D,36.11,-85.35,TN
SEAGROVE,2001,523.5,E,30.3508,-86.1208,FL
GOLF COURSE,2001,315.5,E,30.3672,-86.2378,FL
,2001,100.5,D,36.2883,-85.125,TN
,2001,2035.0,F,35.2917,-85.4917,TN
,2001,178.0,D,36.0417,-85.7117,TN
,2001,4646.0,F,36.37,-85.125,TN
,2001,302.9,E,36.56,-84.8833,TN
,2001,112.0,D,36.4433,-85.7883,TN
FOX PEN,2001,127.0,D,29.9975,-82.3994,FL
,2001,108.0,D,35.39,-87.0933,TN
,2001,106.0,D,36.2633,-87.8533,TN
DALLUS CREEK FIRE,2001,272.0,D,29.7567,-83.4289,FL
,2001,225.0,D,36.2417,-87.1067,TN
,2001,2214.0,F,36.2833,-85.1917,TN
,2001,100.0,D,35.0583,-88.0417,TN
,2001,924.0,E,35.5283,-85.0167,TN
,2001,620.0,E,35.5317,-85.0183,TN
WATER CANY,2001,2967.0,F,39.9166,-115.6009,NV
MALLORY,2001,400.0,E,39.6933,-114.1342,NV
MOSIER,2001,107.0,D,39.2166,-114.7842,NV
OLD WELL,2001,307.0,E,39.7166,-115.2009,NV
SIX MILE,2001,916.0,E,38.7516,-115.0072,NV
DUTCH JOHN,2001,752.0,E,38.5,-114.6342,NV
ANTELOPE,2001,106.0,D,39.4177,-115.5181,NV
HEUSSER,2001,765.0,E,39.4002,-114.8364,NV
,2001,542.0,E,35.4483,-85.1067,TN
DULA CYN,2001,114.0,D,37.5508,-114.5761,NV
,2001,2080.0,F,35.465,-85.4583,TN
,2001,1120.0,F,35.5183,-85.2983,TN
,2001,774.0,E,35.5783,-85.4917,TN
,2001,1050.0,F,35.595,-85.4967,TN
,2001,239.0,D,35.4167,-85.5083,TN
,2001,105.0,D,35.2983,-85.4617,TN
,2001,345.0,E,35.2183,-85.5683,TN
,2001,1100.0,F,34.9983,-85.46,TN
,2001,1747.0,F,35.3067,-85.465,TN
,2001,105.0,D,35.7017,-87.695,TN
,2001,110.0,D,36.2,-88.0833,TN
CARLTON   01,2001,5932.0,G,27.1725,-82.2447,FL
JOHNSON,2001,2691.0,F,42.61666667,-120.545,OR
,2001,600.0,E,27.7408,-81.8342,FL
,2001,600.0,E,27.7842,-81.8178,FL
,2001,200.0,D,27.8139,-81.9978,FL
,2001,100.0,D,27.8294,-81.9158,FL
,2001,325.0,E,27.7992,-81.9158,FL
STAGECOACH,2001,10119.0,G,28.2081,-81.7811,FL
TALL PINE,2001,325.0,E,27.7681,-81.1939,FL
,2001,100.0,D,42.87109286,-106.0730208,WY
CYPRESS COMMAND,2001,325.0,E,28.2231,-81.6317,FL
,2001,100.0,D,27.7408,-81.965,FL
RED GRANGE COMMAND,2001,250.0,D,27.7842,-81.3417,FL
,2001,400.0,E,27.6681,-81.9486,FL
FLAT CREEK,2001,100.0,D,44.00684,-119.38332,OR
STEWART CREEK,2001,894.01,E,45.45813,-118.74156,OR
SHALE,2001,1079.2,F,40.8652,-115.8637,NV
ROOSTERCMB,2001,150.0,D,40.9682,-116.8973,NV
BUFFALOCMP,2001,21187.7,G,41.2832,-116.6676,NV
,2001,100.0,D,27.6536,-81.8997,FL
ROCK,2001,400.0,E,39.5675,-120.11916667,CA
TREASURE,2001,282.0,D,39.55027778,-120.33527778,CA
PRONG,2001,150.0,D,45.24555556,-105.83444444,MT
JACKIESBTE,2001,67052.0,G,42.629,-117.4971,OR
JORDAN CRK,2001,2376.0,F,42.8727,-117.6407,OR
WESTCRATER,2001,5995.0,G,43.021,-117.6135,OR
WHITE SWAN,2001,1556.0,F,44.751705,-117.682036,OR
CAVANAUGH2,2001,4101.0,F,44.3796,-117.3513,OR
,2001,100.0,D,29.7717,-81.7533,FL
MORGAN MTN,2001,3653.0,F,44.4821,-117.2585,OR
PARSNIP,2001,166.0,D,42.8563,-117.1751,OR
,2001,278.0,D,27.7264,-81.9978,FL
YOUTH RANCH,2001,450.0,E,27.8136,-81.7856,FL
,2001,100.0,D,28.1358,-81.6433,FL
MULBERRY FIRE,2001,900.0,E,27.8728,-81.9817,FL
,2001,150.0,D,28.2086,-81.5661,FL
SACKS CANY,2001,234.5,D,43.4438,-117.9357,OR
WHISKEY SP,2001,115.3,D,43.1115,-117.7677,OR
SALT,2001,257.0,D,38.475,-120.35,CA
STAR,2001,16761.0,G,39.05,-120.51861111,CA
MCKENZIE,2001,1100.0,F,45.73555556,-103.55,SD
STORMY BUTTE,2001,100.0,D,45.64694444,-104.13916667,MT
,2001,512.0,E,37.87082539,-82.37093375,WV
STONECOAL/MARROWBONE,2001,297.0,D,37.87082539,-82.37093375,WV
,2001,130.0,D,36.3581,-94.9078,OK
,2001,140.0,D,36.2856,-95.0506,OK
GREEN KNOLL,2001,4470.0,F,43.41333333,-110.94305556,WY
DEER CREEK,2001,145.0,D,42.87444444,-110.77388889,WY
BUCK CREEK,2001,363.0,E,42.98916667,-110.44138889,WY
IRON CREEK,2001,440.0,E,42.71777778,-109.27388889,WY
LITTLE ELK MTN.,2001,117.0,D,38.25375202,-81.09263498,WV
FOLA COAL.,2001,184.0,D,38.31895071,-81.06122469,WV
CARBONDALE HOLLOW,2001,150.0,D,38.18442966,-81.29387825,WV
BARTLEY,2001,610.0,E,37.34429438,-81.74291598,WV
WOLF,2001,111.0,D,43.20444444,-110.89527778,WY
NORTH PASTURE,2001,102.0,D,37.50833333,-114.0,UT
REX CREEK COMPLEX,2001,55913.0,G,48.20055556,-120.49805556,WA
RAWS,2001,550.0,E,36.41888889,-106.76694444,NM
CAPULIN,2001,167.0,D,35.88472222,-105.36861111,NM
DRY,2001,850.0,E,36.3675,-106.76694444,NM
BERNARDO,2001,400.0,E,34.269,-106.5361,NM
028 RANGE 42,2001,141.0,D,31.05833333,-92.9,LA
MEL,2001,220.0,D,38.12166667,-79.35166667,VA
HEMATITE,2001,315.0,E,37.925,-79.89166667,VA
TOMMY CREEK,2001,646.0,E,47.93888889,-120.59416667,WA
LOST,2001,710.0,E,37.87916667,-79.25388889,VA
BOULDER,2001,471.0,E,42.87277778,-109.61611111,WY
QUARRY,2001,300.0,E,39.54583333,-112.18055556,UT
POTLUCKDRA,2001,515.0,E,43.1215,-118.2844,OR
WAGONTIRE,2001,200.0,D,43.4765,-119.8861,OR
STONEHOUSE,2001,9450.0,G,42.8707,-118.4185,OR
SHEEPSHEAD,2001,41123.5,G,42.4888,-118.2254,OR
IRON MNT,2001,500.0,E,43.246,-119.3583,OR
INDIAN CK,2001,207.0,D,42.6432,-118.7194,OR
DOUBLE O,2001,1884.5,F,43.1885,-119.1935,OR
LOST CREEK,2001,212.0,D,43.3749,-119.7227,OR
CLEAR CREEK,2001,285.0,D,43.22166667,-109.84861111,WY
GUANO,2001,200.0,D,42.5082,-119.3544,OR
CRAWFORD,2001,143.0,D,41.64194444,-123.46833333,CA
SWILLUP II,2001,8055.0,G,41.60583333,-123.51166667,CA
MUSIC,2001,300.0,E,37.19,-119.29777778,CA
JACOBS,2001,199.0,D,44.58472222,-84.38611111,MI
BRICEBURG,2001,722.0,E,37.61527778,-119.9525,CA
HENRY,2001,111.0,D,30.55138889,-88.94416667,MS
SHEPART TRAIL,2001,500.0,E,31.125,-89.10833333,MS
CARPENTER,2001,379.0,E,38.43916667,-108.95305556,CO
DUNCAN,2001,150.0,D,45.58083333,-118.33944444,OR
HAMMOND,2001,138.7,D,42.7846,-118.7016,OR
KERN,2001,230.0,D,38.64583333,-78.60833333,VA
DICKENSON RIDGE,2001,225.0,D,38.00277778,-79.67972222,VA
NO BUSINESS,2001,156.0,D,36.07583333,-82.46472222,TN
BURRO,2001,308.0,E,33.95058,-105.02988,NM
CATO,2001,179.0,D,33.52809,-103.87868,NM
